workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,14998,0,62,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,0,0,59,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,-2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Sales,Other-relative,White,-2,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,8,0,40,India,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,12,0,40,United-States,Male_25–60,<=50K
Private,12th,7,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,5,0,40,Cambodia,Male_25–60,<=50K
Local-gov,7th-8th,4,Widowed,Other-service,Unmarried,White,-1,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Tech-support,Not-in-family,White,-2,0,62,United-States,Female_25–60,<=50K
Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,15007,1878,62,United-States,Male_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,-4,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,-6,0,40,Cambodia,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,6,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,-10,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,3,0,62,United-States,Female_25–60,>50K
Private,12th,8,Never-married,Other-service,Own-child,Other,5,0,40,United-States,Male_<25,<=50K
State-gov,HS-grad,9,Never-married,Sales,Unmarried,White,2,0,37,United-States,Female_25–60,<=50K
State-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,-1,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,1,0,40,El-Salvador,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,7677,0,59,United-States,Female_25–60,>50K
Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,3,Married-civ-spouse,Sales,Husband,White,3,0,40,El-Salvador,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,0,0,40,United-States,Male_<25,<=50K
Local-gov,Some-college,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,3900,0,40,China,Female_25–60,<=50K
Private,9th,5,Never-married,Machine-op-inspct,Own-child,White,0,0,38,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,6,0,40,Trinadad&Tobago,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,9,0,40,United-States,Male_25–60,<=50K
Local-gov,9th,5,Divorced,Other-service,Unmarried,Black,-5,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,0,0,48,Vietnam,Male_25–60,>50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,0,0,24,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,2,0,38,Columbia,Female_25–60,<=50K
Private,11th,7,Divorced,Other-service,Not-in-family,White,5,1,40,United-States,Female_25–60,<=50K
Federal-gov,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,15051,0,57,Peru,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,1,0,78,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,1,0,39,United-States,Female_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Unmarried,White,1,0,57,Canada,Female_>60,>50K
Local-gov,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,-2,0,56,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Own-child,White,-5,0,36,United-States,Female_<25,<=50K
State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,-2,0,40,Taiwan,Male_25–60,>50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,3,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,11th,7,Widowed,Adm-clerical,Unmarried,White,6,0,21,United-States,Female_>60,<=50K
Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,-4,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,3616,0,58,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,7,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,4,0,40,United-States,Male_25–60,<=50K
Private,10th,6,Divorced,Other-service,Wife,Black,0,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,-4,0,58,South,Female_25–60,<=50K
Local-gov,HS-grad,9,Widowed,Other-service,Unmarried,White,-3,0,22,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,7652,0,58,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Widowed,Craft-repair,Not-in-family,White,3548,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,0,0,40,United-States,Male_<25,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,-6,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,-5,0,40,Philippines,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,3,0,39,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,-4,0,40,Vietnam,Female_<25,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,-4,0,25,Canada,Male_<25,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-1,0,40,United-States,Male_25–60,<=50K
Private,12th,7,Married-spouse-absent,Adm-clerical,Other-relative,Black,7,0,40,United-States,Female_25–60,<=50K
State-gov,10th,4,Never-married,Exec-managerial,Own-child,Black,4,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Wife,White,6,0,40,United-States,Female_25–60,>50K
Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,-2,0,62,United-States,Male_25–60,>50K
Federal-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,7,0,62,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,2,0,39,Cuba,Male_<25,<=50K
State-gov,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,0,0,40,United-States,Female_25–60,>50K
Private,Prof-school,14,Married-AF-spouse,Exec-managerial,Husband,White,7,0,62,United-States,Male_25–60,>50K
Local-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,-1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Transport-moving,Unmarried,White,5,1,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,6,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,-2,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,10,Never-married,Prof-specialty,Not-in-family,White,-2,0,58,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,11,0,57,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,22,United-States,Female_25–60,<=50K
Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,-1,0,38,United-States,Female_25–60,<=50K
Federal-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,3,0,57,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,2,0,61,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,5,0,40,Thailand,Female_25–60,<=50K
Private,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,-3,0,40,United-States,Female_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,12,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,14,Widowed,Exec-managerial,Not-in-family,White,1,0,108,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,3,0,40,Peru,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-1,0,47,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,12th,8,Never-married,Other-service,Own-child,White,8,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,6,0,39,United-States,Male_>60,<=50K
Private,10th,7,Never-married,Other-service,Own-child,White,-4,0,21,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,4,0,40,Laos,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,0,0,40,United-States,Male_25–60,<=50K
Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,10th,7,Never-married,Other-service,Own-child,White,-5,0,21,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,3,0,40,United-States,Female_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,9,0,36,United-States,Female_25–60,<=50K
Private,10th,4,Separated,Sales,Own-child,Other,1,0,57,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,1,2091,78,United-States,Male_25–60,>50K
Self-emp-not-inc,7th-8th,10,Married-civ-spouse,Craft-repair,Husband,White,8,0,113,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,12th,8,Never-married,Adm-clerical,Own-child,Black,-3,0,22,United-States,Male_25–60,<=50K
Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,62,United-States,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,6,0,40,United-States,Male_>60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,-1,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Other-service,Own-child,White,-3,0,22,United-States,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,9,0,107,Cuba,Male_25–60,<=50K
Private,1st-4th,2,Married-spouse-absent,Handlers-cleaners,Other-relative,White,0,0,40,Mexico,Male_25–60,<=50K
State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,-5,0,40,United-States,Male_25–60,>50K
Private,11th,7,Married-civ-spouse,Sales,Wife,White,-1,0,39,United-States,Female_25–60,<=50K
Private,11th,7,Never-married,Machine-op-inspct,Own-child,Black,-6,2,40,Holand-Netherlands,Female_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,6,2125,40,United-States,Male_25–60,>50K
Private,10th,4,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,-9,0,40,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,4,0,40,Jamaica,Male_25–60,<=50K
Private,10th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,37,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Protective-serv,Unmarried,Black,2,0,40,United-States,Male_<25,<=50K
Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,1,0,40,United-States,Female_25–60,<=50K
Local-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,White,5,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,-3,0,40,United-States,Male_>60,<=50K
Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,-3,0,36,United-States,Female_<25,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,-1,0,21,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Black,3,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Black,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,78,United-States,Male_25–60,>50K
Private,Masters,14,Never-married,Prof-specialty,Own-child,White,3737,0,39,United-States,Female_25–60,<=50K
Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,4,0,59,United-States,Female_25–60,>50K
Private,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,10,0,58,United-States,Male_25–60,>50K
State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,-5,0,40,United-States,Female_25–60,<=50K
Private,Assoc-acdm,5,Married-AF-spouse,Craft-repair,Not-in-family,White,-8,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,4,0,40,United-States,Male_25–60,>50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,39,United-States,Male_>60,<=50K
Private,9th,4,Separated,Craft-repair,Unmarried,Other,3,0,39,Mexico,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,3,0,117,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,10,0,26,United-States,Male_>60,<=50K
Local-gov,Some-college,10,Widowed,Adm-clerical,Unmarried,White,3,0,57,France,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,10,1,40,Puerto-Rico,Male_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,3,0,106,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,3748,0,40,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,7,0,39,Italy,Female_25–60,<=50K
Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,39,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,3,0,40,Philippines,Female_<25,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,5,1,81,United-States,Male_25–60,>50K
Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,7690,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Own-child,Black,7,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Other-service,Not-in-family,Other,9,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Doctorate,16,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,3551,0,22,South,Male_25–60,<=50K
Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,1,0,40,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,-3,2057,40,United-States,Male_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,11,0,22,United-States,Male_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,3699,0,22,United-States,Male_>60,<=50K
Private,Prof-school,17,Divorced,Prof-specialty,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Without-pay,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,7645,0,58,United-States,Female_25–60,>50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,-1,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,8,0,40,United-States,Male_25–60,>50K
Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,7,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,12th,7,Married-AF-spouse,Transport-moving,Husband,White,12,0,61,United-States,Male_25–60,<=50K
Private,10th,6,Never-married,Other-service,Own-child,White,0,0,24,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Unmarried,White,-1,0,40,United-States,Female_>60,<=50K
State-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,1,0,40,United-States,Female_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,3787,0,22,United-States,Male_>60,<=50K
Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,10,0,57,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-3,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,13,0,40,United-States,Female_<25,<=50K
State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,5,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,3,0,40,United-States,Male_25–60,<=50K
Local-gov,9th,4,Divorced,Handlers-cleaners,Unmarried,White,-9,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Masters,14,Widowed,Exec-managerial,Not-in-family,White,-1,1856,55,United-States,Female_25–60,<=50K
Federal-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,3,0,57,United-States,Male_25–60,>50K
Without-pay,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,3,0,40,United-States,Male_>60,<=50K
Self-emp-inc,11th,7,Divorced,Craft-repair,Not-in-family,White,5,0,61,Italy,Male_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Craft-repair,Other-relative,White,5,0,40,United-States,Male_<25,<=50K
State-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,-1,2058,58,United-States,Male_25–60,>50K
Private,HS-grad,7,Never-married,Other-service,Not-in-family,White,-1,0,35,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,99911,0,59,United-States,Male_>60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,White,-1,0,56,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,7510,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,2,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,4,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,4,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Sales,Not-in-family,White,-1,0,55,United-States,Male_<25,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,4,0,39,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,16,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,7,0,40,Mexico,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-11,0,58,Poland,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,-2,0,61,United-States,Male_25–60,<=50K
Private,5th-6th,3,Divorced,Other-service,Not-in-family,Other,4,0,40,Mexico,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,-5,0,40,Mexico,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,4,0,40,United-States,Male_25–60,>50K
Self-emp-inc,10th,12,Divorced,Adm-clerical,Other-relative,White,11,0,39,United-States,Female_25–60,<=50K
Local-gov,7th-8th,4,Never-married,Prof-specialty,Unmarried,White,-3,0,39,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,9,0,39,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,9,0,57,United-States,Male_25–60,>50K
Self-emp-inc,11th,7,Divorced,Sales,Unmarried,White,2,0,47,United-States,Male_25–60,<=50K
Private,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,-6,0,48,United-States,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,4,0,58,United-States,Male_25–60,>50K
Federal-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,0,0,39,United-States,Male_<25,<=50K
Private,11th,7,Married-civ-spouse,Other-service,Wife,White,4,0,21,United-States,Female_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,-2,0,58,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Widowed,Protective-serv,Unmarried,White,9,0,40,United-States,Male_25–60,>50K
Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,3,2087,40,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,-2,0,48,United-States,Female_25–60,<=50K
Self-emp-inc,Assoc-acdm,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,7660,0,40,United-States,Male_25–60,>50K
Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,6,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Separated,Tech-support,Unmarried,Black,2,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,0,0,36,United-States,Male_25–60,<=50K
Private,Doctorate,16,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,3,0,40,China,Male_25–60,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,5,0,40,United-States,Female_<25,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,0,1,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,2,0,39,United-States,Female_<25,<=50K
Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,-1,0,40,England,Male_25–60,<=50K
Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,-5,0,40,United-States,Female_25–60,>50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,-4,0,39,United-States,Male_25–60,<=50K
Private,1st-4th,2,Divorced,Craft-repair,Not-in-family,White,10,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Married-spouse-absent,Adm-clerical,Unmarried,Black,8,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Divorced,Sales,Unmarried,Black,3,0,58,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Married-spouse-absent,Priv-house-serv,Unmarried,Black,0,0,40,Jamaica,Female_25–60,<=50K
Private,HS-grad,13,Divorced,Sales,Not-in-family,White,-6,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,Black,-3,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,62,Greece,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,5,0,57,United-States,Male_25–60,>50K
Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,3,0,40,United-States,Female_>60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,8,0,39,United-States,Female_<25,<=50K
Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,0,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Own-child,Black,3,0,40,United-States,Female_<25,<=50K
Local-gov,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Sales,Other-relative,White,7,0,40,United-States,Female_>60,<=50K
Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Separated,Sales,Own-child,White,6,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,-1,0,40,United-States,Female_<25,<=50K
