workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,10,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,-2,0,40,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Never-married,Armed-Forces,Husband,White,1,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,1,0,40,United-States,Male_<25,<=50K
Private,11th,7,Married-civ-spouse,Other-service,Husband,Other,3687,0,39,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Tech-support,Own-child,White,5,0,40,United-States,Male_<25,<=50K
Private,9th,5,Married-civ-spouse,Sales,Wife,White,5,0,57,Portugal,Male_25–60,>50K
Private,5th-6th,4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,-2,0,40,China,Male_>60,<=50K
Private,1st-4th,2,Married-civ-spouse,Sales,Husband,White,10,0,82,Ecuador,Male_25–60,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,6,0,61,United-States,Male_25–60,>50K
Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,3638,0,111,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,-4,0,58,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,3658,0,37,United-States,Female_25–60,>50K
Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,7,0,40,United-States,Female_25–60,>50K
State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,-3,0,59,Taiwan,Male_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,0,0,40,Cambodia,Male_25–60,<=50K
Private,Assoc-acdm,7,Divorced,Adm-clerical,Unmarried,Black,8,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Sales,Own-child,White,3,0,40,United-States,Female_<25,<=50K
Private,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,White,1,0,40,United-States,Female_25–60,<=50K
Private,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,102329,0,62,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,Black,4,0,61,Jamaica,Male_25–60,<=50K
Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,4,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Sales,Own-child,White,-1,1879,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,-2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,7,0,40,United-States,Male_<25,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,100377,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Masters,14,Widowed,Exec-managerial,Not-in-family,White,-4,2067,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,-1,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,10th,7,Divorced,Farming-fishing,Unmarried,Amer-Indian-Eskimo,-2,0,47,United-States,Female_25–60,<=50K
Private,11th,7,Never-married,Other-service,Not-in-family,White,0,0,25,United-States,Male_<25,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,2,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,-4,0,40,Philippines,Female_25–60,<=50K
Private,HS-grad,9,Separated,Sales,Unmarried,White,-3,0,58,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,Cuba,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,-3,0,38,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,7,0,39,United-States,Female_25–60,<=50K
Private,5th-6th,4,Married-civ-spouse,Protective-serv,Husband,White,-1,0,36,United-States,Male_>60,<=50K
Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,3,0,58,United-States,Male_<25,<=50K
Private,Assoc-acdm,5,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,-1,0,40,Laos,Female_25–60,<=50K
State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,-1,0,59,United-States,Female_25–60,<=50K
Local-gov,Masters,14,Separated,Prof-specialty,Unmarried,White,-7,0,57,United-States,Male_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,8,0,81,United-States,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,2,0,40,South,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Sales,Own-child,White,-1,0,22,United-States,Female_<25,<=50K
Private,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,40,Peru,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,7633,1862,40,United-States,Male_25–60,>50K
State-gov,Some-college,10,Divorced,Other-service,Unmarried,White,-2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,0,40,India,Male_25–60,<=50K
Private,12th,4,Married-civ-spouse,Transport-moving,Not-in-family,Other,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Transport-moving,Not-in-family,White,5,0,80,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Separated,Other-service,Other-relative,White,0,0,21,United-States,Female_<25,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-5,0,58,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,101625,0,80,United-States,Male_25–60,>50K
Local-gov,Some-college,10,Divorced,Other-service,Not-in-family,White,5,0,48,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,3,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,2,0,25,United-States,Male_<25,<=50K
Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,-2,0,58,England,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,10,0,22,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,1,1,40,Vietnam,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,3695,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,3,0,111,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,5,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,6,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,2,0,40,England,Male_<25,<=50K
Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,-6,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,3855,0,40,India,Male_25–60,<=50K
Self-emp-inc,Assoc-acdm,13,Married-civ-spouse,Tech-support,Husband,White,10,0,61,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Transport-moving,Other-relative,White,3,0,40,United-States,Male_25–60,<=50K
Local-gov,10th,7,Divorced,Other-service,Not-in-family,White,1,0,22,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,6,0,24,United-States,Female_<25,<=50K
State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,1,0,40,Puerto-Rico,Female_25–60,<=50K
Private,Masters,12,Divorced,Prof-specialty,Unmarried,White,14978,0,40,United-States,Male_25–60,>50K
Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,17,0,40,United-States,Male_25–60,<=50K
Local-gov,Masters,11,Never-married,Adm-clerical,Not-in-family,White,2,0,37,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Never-married,Sales,Unmarried,Black,6,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,4,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,-2,0,40,Hong,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,-1,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,-8,0,40,United-States,Female_25–60,<=50K
Private,11th,7,Married-spouse-absent,Machine-op-inspct,Unmarried,White,5,0,40,United-States,Female_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,7668,1,59,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Other-service,Unmarried,White,3,0,40,Dominican-Republic,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Male_25–60,>50K
Local-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,7648,0,40,United-States,Male_25–60,>50K
Local-gov,Some-college,11,Married-civ-spouse,Exec-managerial,Wife,White,7587,0,58,United-States,Female_25–60,>50K
Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-9,1861,40,United-States,Male_25–60,<=50K
Private,7th-8th,5,Separated,Craft-repair,Unmarried,Other,3,0,35,Mexico,Male_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Own-child,Other,-1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,-4,0,62,United-States,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,White,5,0,40,United-States,Male_>60,>50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,5,1,58,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,-2,0,40,United-States,Female_25–60,>50K
Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,3506,0,40,Philippines,Female_25–60,>50K
Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,-3,0,40,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Sales,Own-child,White,8,0,37,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,3702,0,40,United-States,Female_25–60,>50K
Private,11th,7,Divorced,Adm-clerical,Not-in-family,Black,-1,0,40,Honduras,Female_25–60,<=50K
Federal-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,-7,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,0,0,23,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-2,0,39,United-States,Male_25–60,>50K
State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,-1,0,40,United-States,Male_25–60,<=50K
Private,10th,6,Divorced,Other-service,Unmarried,White,11,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,4,0,40,United-States,Male_25–60,>50K
Federal-gov,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,10,0,62,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-3,0,48,Mexico,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3858,0,40,United-States,Male_25–60,<=50K
Local-gov,10th,14,Never-married,Prof-specialty,Not-in-family,White,-3,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,3,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,-1,0,57,United-States,Male_>60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,-6,1,55,United-States,Female_>60,>50K
Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,-5,0,36,United-States,Male_<25,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,2,0,36,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-AF-spouse,Sales,Other-relative,White,8,0,106,United-States,Female_>60,<=50K
Private,7th-8th,4,Separated,Machine-op-inspct,Not-in-family,White,9,0,40,Portugal,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,2,0,58,United-States,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Transport-moving,Own-child,Black,2,0,38,United-States,Male_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,-1,0,61,United-States,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Farming-fishing,Husband,White,5,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,-1,0,40,United-States,Female_>60,<=50K
Private,Masters,4,Married-civ-spouse,Sales,Husband,White,-1,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,10,0,40,United-States,Female_25–60,>50K
Local-gov,HS-grad,9,Separated,Transport-moving,Unmarried,Black,-2,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,1,0,39,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Unmarried,White,4,0,40,Ecuador,Female_25–60,<=50K
Private,Some-college,10,Never-married,Protective-serv,Not-in-family,Other,-1,0,40,Mexico,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,3634,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,3844,0,39,Columbia,Male_25–60,<=50K
Private,11th,7,Married-spouse-absent,Sales,Unmarried,White,9,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,14841,0,22,United-States,Female_25–60,<=50K
Local-gov,Masters,14,Married-spouse-absent,Craft-repair,Own-child,White,3,0,40,Cuba,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,13,0,48,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,-5,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,-1,0,57,United-States,Female_25–60,<=50K
Without-pay,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,2,1862,56,United-States,Female_25–60,>50K
Private,9th,5,Never-married,Other-service,Own-child,Asian-Pac-Islander,8,0,40,Vietnam,Male_<25,<=50K
Self-emp-inc,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,15,0,48,United-States,Male_25–60,>50K
Private,9th,4,Widowed,Farming-fishing,Not-in-family,White,1,0,39,Outlying-US(Guam-USVI-etc),Male_>60,<=50K
Private,HS-grad,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,8,0,57,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Male_25–60,>50K
Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,1,0,46,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,8,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Prof-school,14,Widowed,Exec-managerial,Not-in-family,White,7539,0,56,United-States,Male_25–60,<=50K
Private,12th,8,Never-married,Other-service,Own-child,Black,-3,0,18,Dominican-Republic,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,61,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,1,0,40,Peru,Male_25–60,<=50K
Private,Assoc-voc,11,Married-spouse-absent,Protective-serv,Not-in-family,White,4,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Not-in-family,White,-2,0,40,United-States,Male_25–60,>50K
Federal-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,2,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Craft-repair,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,-2,0,40,Poland,Male_<25,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,2,0,35,United-States,Female_<25,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,7607,0,61,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,5,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,0,0,35,United-States,Male_<25,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,2,0,23,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,3,0,40,Dominican-Republic,Female_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,7,0,57,United-States,Male_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,7,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,6,0,47,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,7,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Separated,Craft-repair,Not-in-family,White,-6,0,41,United-States,Female_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-spouse-absent,Protective-serv,Own-child,Asian-Pac-Islander,8,0,40,Honduras,Male_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,0,0,40,United-States,Male_25–60,<=50K
State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,-4,1869,40,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,10,0,40,Greece,Male_25–60,>50K
State-gov,Some-college,10,Never-married,Other-service,Own-child,White,5,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Widowed,Other-service,Unmarried,Other,8,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,1,1862,40,Hong,Male_25–60,>50K
Private,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,4,0,57,China,Male_>60,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,-2,0,40,United-States,Male_25–60,<=50K
Private,12th,7,Never-married,Other-service,Own-child,White,0,0,40,Ireland,Male_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,9,0,57,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,3,1,57,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,-9,0,40,United-States,Female_25–60,<=50K
Private,10th,10,Never-married,Adm-clerical,Own-child,White,-1,0,37,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,33,United-States,Female_<25,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,5,0,62,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,0,0,56,United-States,Male_25–60,<=50K
Private,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,-5,0,58,United-States,Male_<25,<=50K
Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,-2,0,57,Mexico,Male_<25,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,4,0,25,United-States,Male_>60,<=50K
Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,6,0,25,United-States,Male_>60,<=50K
Private,12th,7,Never-married,Sales,Own-child,Asian-Pac-Islander,8,0,40,Hong,Female_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,3,0,40,United-States,Female_25–60,<=50K
Private,10th,7,Separated,Craft-repair,Unmarried,White,4,0,40,United-States,Female_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,6,0,40,United-States,Female_25–60,>50K
Private,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,100938,0,58,United-States,Male_25–60,>50K
Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,-6,0,37,United-States,Female_25–60,<=50K
Private,5th-6th,4,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,-9,0,40,India,Male_25–60,<=50K
State-gov,Doctorate,12,Never-married,Prof-specialty,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,3986,0,40,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,5,0,40,United-States,Female_25–60,>50K
Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,>50K
Private,Some-college,4,Never-married,Other-service,Own-child,White,-4,1842,40,Dominican-Republic,Female_25–60,<=50K
Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,3,0,59,United-States,Female_25–60,>50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,-3,0,57,Peru,Male_25–60,<=50K
State-gov,HS-grad,9,Divorced,Other-service,Own-child,White,5,2024,40,Guatemala,Female_25–60,<=50K
Federal-gov,Masters,14,Widowed,Exec-managerial,Not-in-family,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,-7,1866,37,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,7,0,22,United-States,Female_>60,<=50K
Private,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,-3,0,40,Dominican-Republic,Female_25–60,<=50K
Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,-9,0,40,United-States,Female_25–60,<=50K
Private,12th,7,Married-civ-spouse,Transport-moving,Husband,White,-1,0,56,United-States,Male_<25,<=50K
Local-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,White,2,0,47,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Sales,Unmarried,White,2,0,38,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,2,0,35,United-States,Male_<25,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,7,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,0,0,61,United-States,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Adm-clerical,Wife,White,14,0,40,Portugal,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,7,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,-5,0,40,United-States,Female_25–60,<=50K
Private,11th,16,Never-married,Prof-specialty,Own-child,White,3842,0,40,United-States,Male_<25,>50K
Self-emp-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,-2,0,40,United-States,Male_>60,<=50K
Private,HS-grad,13,Never-married,Prof-specialty,Own-child,Other,4,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,5,0,40,China,Male_<25,<=50K
Self-emp-inc,12th,9,Married-civ-spouse,Craft-repair,Husband,White,3802,0,55,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,-2,0,57,United-States,Female_25–60,>50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,-1,0,39,United-States,Male_<25,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,3,0,40,United-States,Female_<25,<=50K
