workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,3594,0,22,United-States,Female_25–60,>50K
Federal-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,3838,0,40,United-States,Male_>60,>50K
State-gov,10th,4,Widowed,Adm-clerical,Unmarried,White,6,0,39,United-States,Female_25–60,<=50K
Private,Masters,14,Divorced,Adm-clerical,Not-in-family,White,3,0,57,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
Private,12th,16,Divorced,Prof-specialty,Own-child,Black,2,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,1,40,China,Male_25–60,>50K
State-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,-9,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Other,5,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,-2,2077,58,United-States,Female_25–60,>50K
Local-gov,11th,7,Never-married,Adm-clerical,Own-child,White,-5,0,22,United-States,Male_<25,<=50K
Local-gov,Masters,14,Divorced,Prof-specialty,Husband,White,0,0,57,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,2,0,40,United-States,Female_25–60,>50K
Private,11th,7,Never-married,Transport-moving,Unmarried,White,1,0,113,United-States,Female_25–60,<=50K
Local-gov,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,-2,0,59,United-States,Male_25–60,>50K
Private,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,White,3,0,22,Cuba,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3878,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,9,0,40,United-States,Male_25–60,<=50K
Local-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,7,0,40,Italy,Female_>60,<=50K
Private,Some-college,10,Never-married,Sales,Own-child,White,5,0,22,United-States,Female_<25,<=50K
Self-emp-not-inc,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,4,0,57,United-States,Male_25–60,>50K
Private,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,4,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Not-in-family,White,-11,0,57,United-States,Female_>60,<=50K
Local-gov,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,5,0,40,Germany,Male_25–60,<=50K
Private,Bachelors,13,Separated,Adm-clerical,Unmarried,White,7546,0,41,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,9,0,59,United-States,Male_25–60,<=50K
Private,9th,5,Divorced,Priv-house-serv,Not-in-family,Black,3,0,36,United-States,Female_>60,<=50K
Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,3,0,40,United-States,Male_25–60,<=50K
Private,1st-4th,2,Separated,Craft-repair,Not-in-family,White,2,0,40,Cuba,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,-2,1,58,Japan,Male_25–60,>50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,101426,0,39,United-States,Male_25–60,>50K
Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,10,1,40,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-1,1872,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Sales,Not-in-family,White,4,0,62,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,10,0,47,United-States,Male_25–60,<=50K
Private,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,-1,0,59,United-States,Male_25–60,<=50K
State-gov,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,-2,0,58,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,-5,0,40,Vietnam,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Other,10,0,40,United-States,Female_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,-1,0,40,United-States,Male_>60,<=50K
Private,9th,5,Never-married,Priv-house-serv,Other-relative,White,1,0,36,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,10,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-3,0,59,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,7,0,40,Puerto-Rico,Male_25–60,<=50K
State-gov,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,7563,0,58,United-States,Female_25–60,>50K
Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,3,0,40,United-States,Female_25–60,>50K
Private,10th,7,Separated,Transport-moving,Unmarried,White,0,0,35,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,-7,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,-7,0,37,United-States,Male_25–60,<=50K
Private,Bachelors,7,Never-married,Transport-moving,Own-child,Black,-8,0,56,United-States,Male_<25,<=50K
Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,11,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,0,0,41,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,1,0,40,South,Female_25–60,<=50K
Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,-2,0,19,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,-4,0,40,United-States,Female_<25,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,-4,0,47,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,3724,0,40,China,Female_25–60,<=50K
State-gov,HS-grad,9,Never-married,Protective-serv,Own-child,White,-7,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,-1,0,23,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,100388,0,58,India,Male_25–60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,5,0,57,United-States,Male_25–60,<=50K
Self-emp-inc,12th,7,Married-civ-spouse,Craft-repair,Husband,White,3809,0,40,United-States,Male_25–60,<=50K
Federal-gov,Prof-school,14,Married-AF-spouse,Prof-specialty,Husband,White,8,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
State-gov,7th-8th,4,Never-married,Protective-serv,Own-child,White,5,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,7,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,10th,6,Married-civ-spouse,Transport-moving,Wife,White,6,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,9,0,40,United-States,Male_25–60,>50K
Federal-gov,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,2,0,59,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,3638,0,40,United-States,Female_<25,<=50K
State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,-8,0,23,United-States,Male_25–60,<=50K
Private,12th,7,Never-married,Other-service,Not-in-family,White,7,0,38,United-States,Female_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,6,0,59,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,-1,0,24,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,-7,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Black,6,0,58,United-States,Male_25–60,<=50K
Private,Prof-school,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,0,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,3578,0,40,Poland,Male_25–60,<=50K
Private,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,-4,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,-4,0,37,United-States,Male_<25,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,5,0,40,United-States,Male_>60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,4,0,58,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-2,0,40,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,3,0,39,United-States,Female_>60,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,1,0,19,United-States,Female_<25,<=50K
Private,Bachelors,10,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,-5,0,40,Philippines,Female_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,8,0,114,United-States,Male_25–60,>50K
Private,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,0,0,40,Thailand,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,1,0,61,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,12,0,62,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,5,0,39,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,3327,0,23,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,-2,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,-1,0,39,Scotland,Female_25–60,<=50K
Private,12th,7,Married-civ-spouse,Craft-repair,Husband,Other,-1,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,38,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,101631,0,48,United-States,Male_25–60,>50K
Private,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,White,-2,0,40,El-Salvador,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Other-service,Own-child,White,-6,0,25,United-States,Male_<25,<=50K
Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,4,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,5,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,0,0,57,Canada,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Wife,Other,1,0,40,Puerto-Rico,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Sales,Own-child,White,1,0,40,United-States,Female_<25,<=50K
Private,Preschool,1,Separated,Machine-op-inspct,Not-in-family,White,4,0,37,United-States,Male_<25,<=50K
Without-pay,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,-1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,-1,0,40,United-States,Male_<25,<=50K
Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Own-child,White,2,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,2,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,3789,0,40,Poland,Male_>60,<=50K
Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,3,0,40,United-States,Male_25–60,<=50K
Private,12th,8,Never-married,Sales,Own-child,White,4,0,19,United-States,Male_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,2,0,62,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Widowed,Sales,Unmarried,White,2,0,40,United-States,Female_25–60,<=50K
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,3826,0,40,Yugoslavia,Male_25–60,>50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,-1,1,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,7,0,40,United-States,Male_25–60,<=50K
Private,10th,5,Divorced,Adm-clerical,Unmarried,White,3856,0,48,United-States,Female_>60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,-4,0,22,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Divorced,Adm-clerical,Wife,White,5,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,-5,0,58,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,-3,0,40,Taiwan,Male_25–60,<=50K
State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,4,0,61,United-States,Male_25–60,>50K
Self-emp-inc,Prof-school,14,Married-civ-spouse,Craft-repair,Husband,White,14,0,58,United-States,Male_25–60,>50K
Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,-1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,3,0,35,United-States,Male_<25,<=50K
Private,Assoc-voc,11,Divorced,Priv-house-serv,Not-in-family,White,9,0,36,Guatemala,Female_25–60,<=50K
Local-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,3266,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,12th,10,Married-civ-spouse,Exec-managerial,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,-7,0,40,United-States,Female_<25,<=50K
Private,Assoc-voc,11,Divorced,Sales,Unmarried,White,3,0,58,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,8,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,6,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,2,1834,40,United-States,Female_25–60,<=50K
Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7578,0,40,United-States,Male_25–60,>50K
Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,15,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,-1,0,40,Cuba,Male_25–60,<=50K
Private,Assoc-voc,11,Divorced,Sales,Unmarried,Asian-Pac-Islander,7567,0,40,Iran,Female_25–60,>50K
Private,11th,7,Never-married,Other-service,Own-child,White,5,0,37,United-States,Female_<25,<=50K
Private,Some-college,10,Widowed,Sales,Unmarried,Black,3963,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,0,0,23,United-States,Female_<25,<=50K
Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,9,0,111,United-States,Male_25–60,<=50K
Self-emp-inc,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,2,0,58,Taiwan,Male_25–60,>50K
Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,7,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,-2,0,58,United-States,Male_25–60,>50K
Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,2,0,40,Mexico,Male_<25,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,White,7583,0,60,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,4,0,48,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,2,0,48,United-States,Male_>60,<=50K
Private,HS-grad,9,Widowed,Other-service,Unmarried,White,0,0,38,United-States,Female_>60,<=50K
State-gov,Doctorate,13,Married-civ-spouse,Protective-serv,Husband,White,3670,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,9,0,40,United-States,Female_25–60,<=50K
Local-gov,HS-grad,11,Widowed,Other-service,Unmarried,Other,-1,0,38,Puerto-Rico,Female_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,6,1,62,United-States,Male_25–60,>50K
Private,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,4,0,40,Ecuador,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,3638,0,22,United-States,Female_25–60,>50K
Private,1st-4th,2,Divorced,Craft-repair,Not-in-family,White,5,0,47,Columbia,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,11,0,61,United-States,Male_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,2,2057,56,United-States,Female_25–60,>50K
Private,Some-college,10,Divorced,Other-service,Own-child,Black,1,0,21,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,8,0,38,United-States,Male_<25,<=50K
State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,78,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Sales,Unmarried,White,3,0,34,Cuba,Female_>60,<=50K
Federal-gov,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,6,0,40,Cambodia,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,1,0,58,United-States,Female_25–60,<=50K
Private,Bachelors,13,Widowed,Other-service,Unmarried,White,0,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,5,0,40,Ireland,Male_25–60,<=50K
Self-emp-inc,Assoc-acdm,12,Separated,Other-service,Own-child,White,-3,0,22,United-States,Male_25–60,<=50K
Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,-1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,11,0,40,United-States,Male_>60,>50K
Private,Some-college,10,Never-married,Other-service,Unmarried,Asian-Pac-Islander,-2,0,39,United-States,Female_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,7536,0,48,United-States,Male_25–60,>50K
Private,Some-college,10,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,6,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,9,0,59,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,-1,0,40,Vietnam,Male_25–60,<=50K
Self-emp-not-inc,10th,7,Never-married,Farming-fishing,Own-child,White,7,0,56,United-States,Male_25–60,<=50K
Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,4,0,24,United-States,Female_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,6,0,48,United-States,Male_25–60,>50K
Private,10th,4,Never-married,Machine-op-inspct,Not-in-family,White,3,0,40,Philippines,Male_25–60,<=50K
Private,1st-4th,3,Never-married,Sales,Not-in-family,White,-8,0,57,Guatemala,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,7,1,48,Germany,Male_25–60,>50K
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,3,0,58,India,Male_25–60,<=50K
Without-pay,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,0,0,25,United-States,Male_>60,<=50K
Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,4,0,48,United-States,Female_25–60,>50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,-1,0,22,United-States,Female_>60,<=50K
Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Own-child,Black,5,0,40,United-States,Female_<25,<=50K
State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-5,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,0,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,7,0,57,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,25,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Sales,Unmarried,White,4,0,40,England,Male_25–60,<=50K
Private,Bachelors,14,Married-civ-spouse,Prof-specialty,Wife,White,5,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,-3,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Some-college,10,Married-AF-spouse,Sales,Husband,White,2,0,62,United-States,Male_25–60,>50K
State-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,7644,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,3776,0,21,United-States,Female_<25,<=50K
Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,6,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,2,0,40,Thailand,Male_25–60,<=50K
Private,HS-grad,9,Separated,Sales,Unmarried,Asian-Pac-Islander,0,0,56,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,5,0,37,United-States,Female_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,10,0,47,China,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,-4,1,36,Taiwan,Male_25–60,<=50K
Self-emp-not-inc,10th,5,Separated,Craft-repair,Unmarried,White,-4,0,47,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,-5,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Divorced,Sales,Own-child,Asian-Pac-Islander,0,0,22,Japan,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,-5,0,40,Iran,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,7642,0,40,France,Male_25–60,>50K
Private,10th,5,Never-married,Other-service,Own-child,White,3714,0,56,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,-1,0,22,United-States,Male_<25,<=50K
State-gov,Assoc-acdm,12,Divorced,Protective-serv,Husband,White,3917,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-spouse-absent,Protective-serv,Not-in-family,White,-1,0,40,Mexico,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,3,0,40,United-States,Male_>60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,3544,0,22,United-States,Female_25–60,<=50K
Private,1st-4th,2,Never-married,Priv-house-serv,Own-child,White,1,0,22,Mexico,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,7,0,38,United-States,Female_>60,<=50K
Private,10th,4,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,1st-4th,4,Never-married,Adm-clerical,Unmarried,Other,0,0,40,Dominican-Republic,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,3,1863,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,-2,0,40,United-States,Female_25–60,<=50K
State-gov,Masters,14,Widowed,Prof-specialty,Wife,White,3,0,40,United-States,Female_25–60,<=50K
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,15138,0,40,England,Male_25–60,>50K
Private,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,-1,0,40,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,-1,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,9,0,39,United-States,Male_25–60,<=50K
Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,-2,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,9,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,-2,0,22,United-States,Female_25–60,<=50K
