workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,6,0,40,Outlying-US(Guam-USVI-etc),Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-2,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,4,0,56,United-States,Male_<25,<=50K
Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,-1,0,59,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,Male_25–60,>50K
Private,11th,7,Never-married,Other-service,Own-child,White,-1,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,10,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,-3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Farming-fishing,Husband,White,8,0,40,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,-6,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,4,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,0,0,22,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Other-service,Unmarried,White,2,0,58,United-States,Female_25–60,<=50K
State-gov,10th,10,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,-7,0,40,United-States,Male_25–60,<=50K
Private,7th-8th,5,Divorced,Transport-moving,Unmarried,Black,2,0,40,Guatemala,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Unmarried,Black,4,0,112,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,White,-2,0,47,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,1,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Separated,Adm-clerical,Unmarried,White,0,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,23,United-States,Female_<25,<=50K
Private,HS-grad,9,Separated,Tech-support,Other-relative,Other,-5,0,40,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,0,0,40,United-States,Female_>60,<=50K
State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,101947,1,48,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,8,0,61,United-States,Male_25–60,<=50K
Private,Bachelors,13,Separated,Adm-clerical,Not-in-family,White,2,0,22,United-States,Female_>60,<=50K
Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,2,0,37,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Private,Some-college,5,Never-married,Handlers-cleaners,Own-child,White,-5,0,36,United-States,Male_<25,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,3,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-spouse-absent,Protective-serv,Not-in-family,White,5,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,2,0,40,Jamaica,Male_25–60,<=50K
Private,Bachelors,13,Separated,Adm-clerical,Unmarried,White,-2,0,48,United-States,Female_25–60,<=50K
Private,12th,8,Married-civ-spouse,Adm-clerical,Wife,Black,7,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-4,0,39,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,-1,0,48,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,7684,0,40,United-States,Female_25–60,>50K
Private,HS-grad,4,Married-civ-spouse,Transport-moving,Husband,Black,3909,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Wife,White,3824,0,39,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,3,0,40,China,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,3,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,7,0,40,Portugal,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,Black,-1,0,39,United-States,Female_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Own-child,White,10,0,61,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,Black,7,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,-4,0,57,United-States,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,-2,1,40,Trinadad&Tobago,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,-3,0,115,United-States,Male_<25,<=50K
Private,Masters,14,Never-married,Sales,Own-child,White,5,0,38,United-States,Female_25–60,<=50K
Private,9th,4,Divorced,Machine-op-inspct,Unmarried,White,-3,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Other-service,Own-child,Black,6,0,40,United-States,Female_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,-8,0,38,United-States,Male_>60,<=50K
Self-emp-not-inc,Assoc-acdm,12,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,-2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,4,0,47,United-States,Female_25–60,<=50K
Private,Assoc-acdm,14,Divorced,Adm-clerical,Other-relative,White,1,0,40,United-States,Female_25–60,<=50K
Private,1st-4th,4,Never-married,Sales,Own-child,White,0,0,40,Vietnam,Male_<25,<=50K
Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,0,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,4,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-AF-spouse,Transport-moving,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Federal-gov,HS-grad,9,Divorced,Tech-support,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Private,Masters,13,Never-married,Exec-managerial,Not-in-family,White,-4,0,112,England,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,-4,1864,47,United-States,Male_25–60,>50K
Private,HS-grad,4,Never-married,Transport-moving,Not-in-family,White,-6,0,40,United-States,Male_<25,<=50K
Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,-1,0,40,United-States,Male_25–60,>50K
Local-gov,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,4,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,8,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Own-child,White,1,0,40,Iran,Male_25–60,>50K
State-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,2,0,59,United-States,Male_25–60,<=50K
Private,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,-4,1863,58,United-States,Male_25–60,>50K
Private,7th-8th,5,Married-civ-spouse,Sales,Husband,White,2,0,39,Peru,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,2,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,37,Thailand,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,Black,13,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,3,0,59,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,5,0,40,United-States,Male_>60,<=50K
Self-emp-inc,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,5,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Sales,Own-child,White,-5,0,21,United-States,Male_<25,<=50K
Private,12th,7,Divorced,Machine-op-inspct,Husband,White,5,0,48,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,-1,0,22,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,-1,0,23,United-States,Female_25–60,<=50K
State-gov,Doctorate,16,Married-civ-spouse,Adm-clerical,Wife,White,3,0,22,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,2,2086,40,Japan,Female_25–60,<=50K
Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,2,0,61,United-States,Male_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,13,Married-civ-spouse,Tech-support,Husband,White,9,0,47,United-States,Male_25–60,>50K
Private,HS-grad,9,Widowed,Other-service,Not-in-family,Black,4,0,39,Haiti,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,8,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Other-service,Husband,White,-3,0,80,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,4,0,57,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Sales,Not-in-family,White,-6,0,48,United-States,Female_<25,<=50K
Private,HS-grad,4,Divorced,Handlers-cleaners,Unmarried,White,0,0,40,United-States,Female_25–60,<=50K
Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,-3,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Sales,Not-in-family,White,-1,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,8,0,58,United-States,Male_25–60,<=50K
Private,10th,6,Never-married,Other-service,Unmarried,White,5,0,39,United-States,Male_<25,<=50K
Private,7th-8th,4,Divorced,Farming-fishing,Not-in-family,White,3,0,40,United-States,Female_>60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,5,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Other-service,Other-relative,Asian-Pac-Islander,4,0,40,Philippines,Male_25–60,<=50K
Self-emp-not-inc,10th,5,Widowed,Other-service,Not-in-family,White,3,0,24,United-States,Female_>60,<=50K
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,6,0,40,United-States,Male_25–60,<=50K
Private,12th,7,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,2,0,40,United-States,Female_25–60,>50K
Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,4,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,0,0,75,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Sales,Own-child,White,-4,0,37,United-States,Female_<25,<=50K
Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,3460,0,40,United-States,Female_25–60,>50K
Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,-4,0,55,China,Female_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,3584,0,57,United-States,Male_25–60,<=50K
State-gov,10th,4,Widowed,Other-service,Unmarried,White,6,0,21,United-States,Female_>60,<=50K
State-gov,Bachelors,13,Never-married,Other-service,Own-child,White,0,0,22,United-States,Female_<25,<=50K
Private,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,Black,-8,1861,40,Jamaica,Male_25–60,<=50K
Local-gov,9th,13,Divorced,Prof-specialty,Not-in-family,Black,3650,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,3486,0,40,Iran,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,-1,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,5,0,58,England,Male_25–60,>50K
Private,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,101268,1857,113,United-States,Male_25–60,>50K
Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,-4,0,40,United-States,Female_25–60,<=50K
State-gov,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,10,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Widowed,Transport-moving,Own-child,White,2,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,7760,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Sales,Own-child,White,8,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,-2,0,39,United-States,Female_>60,<=50K
Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,5,0,38,United-States,Female_<25,<=50K
Private,HS-grad,4,Divorced,Other-service,Unmarried,Asian-Pac-Islander,-3,0,37,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,2,0,40,Jamaica,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,3,2080,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,2,0,22,United-States,Female_25–60,<=50K
Private,7th-8th,13,Never-married,Prof-specialty,Own-child,White,3,0,22,United-States,Male_<25,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,0,0,62,United-States,Male_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,Black,4,0,40,United-States,Female_25–60,<=50K
Private,12th,7,Divorced,Adm-clerical,Not-in-family,Black,5,0,58,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,3,0,40,United-States,Male_25–60,<=50K
Private,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,5,0,40,United-States,Female_25–60,<=50K
State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-8,0,40,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,-1,0,58,United-States,Male_>60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-5,0,57,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,-9,0,40,United-States,Male_<25,<=50K
Private,9th,7,Never-married,Tech-support,Own-child,White,0,0,25,El-Salvador,Female_<25,<=50K
Local-gov,Assoc-voc,4,Married-civ-spouse,Handlers-cleaners,Husband,White,8,0,40,Poland,Male_>60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,7741,0,58,Italy,Male_25–60,>50K
Private,10th,7,Separated,Adm-clerical,Unmarried,White,-3,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,9,0,35,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,0,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,-2,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Protective-serv,Own-child,Black,1,0,39,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,6,0,78,Germany,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,6,1850,47,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,0,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,-6,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,-4,0,40,United-States,Female_<25,<=50K
Private,Assoc-acdm,12,Never-married,Sales,Own-child,Amer-Indian-Eskimo,-6,0,55,United-States,Male_<25,<=50K
Private,10th,6,Divorced,Other-service,Not-in-family,White,5,0,55,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,White,-1,0,38,United-States,Female_>60,<=50K
State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,-2,0,40,United-States,Male_25–60,<=50K
Private,12th,7,Divorced,Machine-op-inspct,Unmarried,White,-3,0,40,United-States,Female_25–60,<=50K
Private,12th,7,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,3,0,56,Peru,Female_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,4082,0,40,Canada,Male_25–60,>50K
Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,5,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,100561,0,40,United-States,Male_25–60,>50K
Private,10th,4,Married-spouse-absent,Other-service,Unmarried,Black,0,0,40,Dominican-Republic,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Black,-4,0,47,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,3,0,62,United-States,Male_>60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,4,0,40,United-States,Male_25–60,>50K
Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Other,16,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Wife,Other,0,0,57,Dominican-Republic,Female_25–60,>50K
Self-emp-not-inc,10th,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,2,0,25,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,3916,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,6,0,40,Puerto-Rico,Male_>60,<=50K
Self-emp-inc,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,-5,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,4,Never-married,Other-service,Own-child,White,-2,0,35,United-States,Female_<25,<=50K
Without-pay,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,3568,0,57,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-4,0,40,United-States,Male_<25,<=50K
Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Private,Doctorate,17,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,6,1,62,Canada,Female_25–60,>50K
Private,HS-grad,9,Separated,Other-service,Other-relative,White,-1,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,15,0,61,United-States,Male_25–60,<=50K
Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,2,0,40,Guatemala,Male_25–60,<=50K
Private,HS-grad,9,Separated,Adm-clerical,Own-child,White,-2,0,25,United-States,Female_25–60,<=50K
Private,11th,7,Never-married,Exec-managerial,Not-in-family,White,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,12,Married-civ-spouse,Other-service,Husband,Other,-2,0,40,Mexico,Male_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,-5,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,-1,0,37,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Divorced,Adm-clerical,Own-child,White,9,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,White,5,0,23,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,1,0,38,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,16,0,40,Portugal,Female_25–60,>50K
Private,10th,7,Never-married,Other-service,Own-child,Black,-1,0,35,Trinadad&Tobago,Male_<25,<=50K
Private,HS-grad,9,Widowed,Sales,Not-in-family,Black,1,0,38,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Own-child,White,0,0,22,United-States,Female_<25,<=50K
Private,10th,7,Never-married,Sales,Own-child,Black,-2,0,40,United-States,Male_<25,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,7584,0,110,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Other-service,Not-in-family,White,4,0,40,United-States,Male_>60,<=50K
Self-emp-not-inc,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,7623,0,61,United-States,Male_>60,>50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,3602,0,113,United-States,Male_25–60,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,-3,0,21,United-States,Female_<25,<=50K
Self-emp-not-inc,Masters,14,Divorced,Craft-repair,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,-2,0,48,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,40,United-States,Male_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,-5,0,24,United-States,Female_25–60,>50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,2,0,40,United-States,Female_<25,<=50K
Private,10th,7,Widowed,Sales,Not-in-family,White,-3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,6,0,40,Columbia,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,-2,0,38,United-States,Female_<25,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,-3,0,37,United-States,Male_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,2,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,0,0,40,Cambodia,Male_>60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,-4,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,3,Married-civ-spouse,Priv-house-serv,Husband,White,0,0,40,Guatemala,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,Cuba,Male_>60,<=50K
Without-pay,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,2,0,22,United-States,Female_25–60,<=50K
Local-gov,Masters,14,Divorced,Exec-managerial,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,-8,0,40,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,-1,0,24,United-States,Male_>60,<=50K
Private,10th,6,Never-married,Other-service,Not-in-family,White,2,0,40,El-Salvador,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,2,0,40,United-States,Male_25–60,>50K
Private,11th,7,Separated,Prof-specialty,Unmarried,White,-6,0,40,United-States,Female_25–60,<=50K
State-gov,Masters,16,Married-civ-spouse,Prof-specialty,Husband,Black,3665,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,2,0,47,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,5,1,40,United-States,Male_25–60,>50K
Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,7,1,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,6,0,40,United-States,Male_<25,<=50K
State-gov,Bachelors,13,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,3756,0,40,Philippines,Male_25–60,>50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,11,0,40,United-States,Male_25–60,>50K
Private,5th-6th,2,Married-civ-spouse,Transport-moving,Wife,White,5,0,40,Mexico,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,-1,0,56,United-States,Male_<25,<=50K
State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,-3,0,56,United-States,Female_25–60,<=50K
