workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Local-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,12,0,22,United-States,Female_25–60,<=50K
Private,10th,7,Never-married,Tech-support,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,4,0,40,United-States,Male_<25,<=50K
Self-emp-inc,Bachelors,10,Married-civ-spouse,Sales,Husband,White,4,0,62,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,5,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,Black,3520,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Separated,Transport-moving,Not-in-family,Black,2,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,13,0,40,Greece,Male_25–60,<=50K
Private,Assoc-voc,11,Married-spouse-absent,Craft-repair,Not-in-family,White,-5,0,40,United-States,Male_25–60,<=50K
Private,Doctorate,16,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,6,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,-1,1849,57,Puerto-Rico,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,10,0,59,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,15,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-2,1,58,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,11,0,58,United-States,Male_25–60,>50K
Self-emp-not-inc,7th-8th,14,Married-civ-spouse,Exec-managerial,Husband,White,-7,1846,55,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,-3,0,40,United-States,Female_25–60,<=50K
Private,12th,7,Widowed,Adm-clerical,Unmarried,White,-2,0,23,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,0,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,5,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,4,0,39,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,6,0,40,Mexico,Male_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,7,0,40,United-States,Female_25–60,>50K
Local-gov,Bachelors,4,Married-spouse-absent,Other-service,Not-in-family,White,-10,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,-11,0,56,Philippines,Female_25–60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,7,0,59,United-States,Female_25–60,>50K
State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,15298,0,40,United-States,Male_25–60,>50K
Private,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,-1,0,40,United-States,Male_25–60,>50K
Self-emp-inc,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,57,Japan,Male_25–60,>50K
Private,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,6,0,111,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,-2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,-3,0,107,United-States,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,0,1851,25,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Married-spouse-absent,Exec-managerial,Own-child,White,0,0,40,United-States,Female_<25,<=50K
Private,11th,7,Separated,Transport-moving,Unmarried,Black,2,0,40,Jamaica,Male_25–60,<=50K
Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,16,0,40,Italy,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,10,0,40,Nicaragua,Female_25–60,>50K
Private,Bachelors,13,Widowed,Craft-repair,Not-in-family,White,-9,0,40,United-States,Male_>60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,5,0,62,United-States,Male_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-8,0,58,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,8,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,3,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,15076,0,40,United-States,Male_25–60,>50K
Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,9,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,2,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Widowed,Other-service,Not-in-family,White,5,0,40,United-States,Female_25–60,<=50K
Private,7th-8th,4,Never-married,Other-service,Not-in-family,Black,2,0,40,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,-1,0,48,United-States,Male_25–60,>50K
Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,-3,0,40,Laos,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Sales,Own-child,White,4,0,22,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,7,0,40,United-States,Female_25–60,>50K
Private,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,2,0,40,United-States,Female_25–60,<=50K
Private,11th,7,Separated,Exec-managerial,Not-in-family,White,-4,0,56,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Other,7,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,5,2089,40,United-States,Female_25–60,<=50K
Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,-3,1,78,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,4,0,112,United-States,Male_25–60,<=50K
Private,9th,7,Divorced,Craft-repair,Own-child,White,12,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,0,0,40,United-States,Female_25–60,<=50K
Private,12th,7,Separated,Machine-op-inspct,Unmarried,White,-1,0,55,United-States,Male_<25,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,-8,0,61,England,Male_25–60,<=50K
State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,6,0,40,United-States,Female_25–60,<=50K
Private,9th,5,Married-civ-spouse,Other-service,Husband,White,-4,0,40,Mexico,Male_25–60,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,0,0,40,United-States,Male_<25,<=50K
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,15,0,40,Trinadad&Tobago,Male_25–60,>50K
Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,4,0,58,United-States,Male_25–60,>50K
Private,12th,8,Never-married,Other-service,Own-child,White,5,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,1,0,40,United-States,Male_25–60,>50K
State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,-1,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Widowed,Machine-op-inspct,Wife,White,7,0,40,United-States,Female_25–60,<=50K
Local-gov,Assoc-acdm,11,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,12,0,62,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,Other,-1,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,6,1845,40,United-States,Male_25–60,<=50K
Private,1st-4th,13,Never-married,Handlers-cleaners,Unmarried,White,3644,0,40,Ecuador,Female_<25,<=50K
Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,-8,1877,40,India,Male_25–60,>50K
Private,10th,7,Married-civ-spouse,Farming-fishing,Not-in-family,White,2,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,7633,0,40,United-States,Female_25–60,>50K
Private,12th,7,Married-civ-spouse,Transport-moving,Husband,Other,8,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Transport-moving,Own-child,Other,7,0,40,Columbia,Male_25–60,<=50K
Private,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,-4,0,21,Philippines,Female_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,2,0,39,England,Male_25–60,>50K
Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,14864,0,47,Japan,Female_>60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Own-child,White,3,0,40,United-States,Female_>60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,3892,0,22,United-States,Female_<25,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,2,0,57,Iran,Male_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,-2,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,2,0,58,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3777,0,61,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Tech-support,Own-child,Black,3,1840,40,United-States,Female_25–60,>50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,2,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,6,0,40,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,8,0,59,United-States,Female_25–60,>50K
Private,11th,7,Widowed,Adm-clerical,Other-relative,Black,6,0,40,United-States,Male_25–60,<=50K
Private,12th,8,Divorced,Transport-moving,Own-child,White,-5,0,20,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3741,0,22,United-States,Male_>60,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Husband,White,-5,0,36,England,Male_25–60,<=50K
State-gov,Some-college,10,Divorced,Tech-support,Unmarried,White,1,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Transport-moving,Husband,White,11,0,40,United-States,Male_25–60,>50K
Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,0,0,58,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,6,0,40,Jamaica,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,7,0,21,United-States,Male_>60,<=50K
State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,2,0,38,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,1,0,40,Puerto-Rico,Female_>60,<=50K
Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,3732,0,36,United-States,Female_>60,<=50K
Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,2,0,40,United-States,Male_25–60,>50K
Private,12th,7,Never-married,Other-service,Own-child,White,3,0,40,United-States,Female_<25,<=50K
Private,Preschool,1,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,10,0,35,United-States,Female_>60,<=50K
Private,10th,6,Never-married,Exec-managerial,Own-child,White,5,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,-6,0,38,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,-4,0,39,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,-3,0,40,Philippines,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,56,United-States,Male_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,6,0,48,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Not-in-family,Other,0,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,2,0,40,United-States,Female_>60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,5,0,39,United-States,Female_25–60,>50K
State-gov,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,0,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,7,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,-3,0,48,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Other-service,Not-in-family,White,-3,0,38,United-States,Female_25–60,<=50K
Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,1,0,40,United-States,Female_25–60,<=50K
State-gov,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,5,0,79,United-States,Male_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,-2,0,40,Jamaica,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,3914,0,58,United-States,Male_25–60,<=50K
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,6,0,38,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,6,0,40,Cuba,Male_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-8,0,58,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,1,0,22,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,5,0,40,United-States,Female_<25,<=50K
Private,10th,6,Never-married,Farming-fishing,Not-in-family,White,0,1,48,United-States,Female_<25,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,5,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,0,0,115,United-States,Male_25–60,<=50K
Without-pay,HS-grad,9,Divorced,Craft-repair,Own-child,White,2,0,110,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Never-married,Transport-moving,Own-child,White,15,1853,40,United-States,Male_25–60,<=50K
Private,9th,4,Married-civ-spouse,Transport-moving,Husband,White,-5,0,40,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,-2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,6,0,59,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,3627,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,14829,0,58,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,2,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,2,0,24,United-States,Male_<25,<=50K
Private,Masters,14,Widowed,Exec-managerial,Not-in-family,White,7,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,1,0,40,Hong,Female_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,5,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,2,0,22,United-States,Female_<25,<=50K
Private,11th,7,Married-spouse-absent,Other-service,Not-in-family,White,-3,0,27,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,3551,0,35,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,-3,0,37,United-States,Male_<25,<=50K
Private,HS-grad,9,Never-married,Sales,Not-in-family,White,7,0,36,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,11,0,58,United-States,Male_25–60,<=50K
State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,9,0,40,United-States,Male_>60,>50K
Local-gov,10th,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,1,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-7,0,57,China,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Black,2,0,40,Haiti,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,7,0,40,Iran,Male_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,-3,0,39,United-States,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,-4,0,57,United-States,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Adm-clerical,Husband,Black,5,0,40,United-States,Male_25–60,<=50K
Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,Mexico,Male_25–60,<=50K
Private,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,1,0,59,United-States,Female_25–60,<=50K
Private,10th,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,3755,0,22,Vietnam,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Sales,Unmarried,White,4,0,57,United-States,Female_25–60,<=50K
Private,12th,8,Never-married,Exec-managerial,Own-child,White,3,0,22,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,2,0,40,United-States,Male_25–60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,3,0,40,United-States,Male_25–60,<=50K
State-gov,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,White,-8,0,40,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,13,0,40,England,Female_25–60,>50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3802,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Local-gov,Assoc-voc,13,Never-married,Protective-serv,Not-in-family,White,3,0,48,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,3,0,59,United-States,Male_25–60,<=50K
Private,Bachelors,7,Never-married,Other-service,Own-child,Black,-1,0,39,United-States,Male_25–60,<=50K
Private,Assoc-acdm,7,Never-married,Adm-clerical,Own-child,White,-3,0,40,United-States,Male_<25,<=50K
Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,2,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,2,2094,40,United-States,Female_>60,>50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,5,0,47,United-States,Female_25–60,>50K
Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,7,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,58,United-States,Male_25–60,>50K
Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,4,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,5,0,40,United-States,Male_25–60,>50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,1,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,9,0,40,Haiti,Male_<25,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,-1,0,39,United-States,Female_<25,<=50K
Self-emp-inc,HS-grad,9,Divorced,Sales,Own-child,White,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,Male_>60,>50K
Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,4005,0,40,United-States,Male_25–60,>50K
Without-pay,11th,7,Never-married,Handlers-cleaners,Own-child,White,-3,0,23,United-States,Male_<25,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Wife,White,-3,0,22,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,3431,0,56,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,2,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,3,0,40,Iran,Male_25–60,<=50K
Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,12,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,5,0,22,Philippines,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,40,Iran,Male_25–60,>50K
Local-gov,9th,9,Married-civ-spouse,Prof-specialty,Wife,White,3631,0,25,United-States,Female_25–60,>50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,9,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,-1,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,2,0,58,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Own-child,White,-4,0,36,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,-3,0,40,Canada,Male_25–60,<=50K
Private,11th,7,Never-married,Craft-repair,Own-child,White,-1,0,21,United-States,Male_<25,<=50K
Private,7th-8th,5,Never-married,Other-service,Own-child,White,-3,0,21,United-States,Male_<25,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,1,0,40,England,Female_25–60,<=50K
Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,-11,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,-1,0,35,Ecuador,Female_>60,<=50K
Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,7,0,57,United-States,Male_>60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,-6,0,40,United-States,Male_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,-2,0,40,United-States,Male_>60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,4,0,40,United-States,Male_>60,>50K
Private,12th,8,Never-married,Craft-repair,Own-child,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,5,0,47,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,-4,0,40,India,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,4,0,40,Hong,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,-1,0,57,United-States,Male_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,100145,0,80,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,5,0,39,United-States,Male_<25,<=50K
Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,-3,0,40,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Separated,Adm-clerical,Unmarried,Black,8,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,-8,0,57,United-States,Male_25–60,<=50K
Self-emp-not-inc,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,102627,0,58,United-States,Female_25–60,>50K
Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,2,0,40,Philippines,Male_>60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,-2,0,22,United-States,Female_<25,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,5,0,37,South,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,3,0,39,United-States,Male_25–60,<=50K
Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,-5,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,3,0,22,Germany,Female_<25,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,-4,0,20,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,5,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,Other,1,0,37,United-States,Male_25–60,<=50K
Self-emp-inc,Assoc-voc,10,Married-civ-spouse,Farming-fishing,Husband,White,3838,0,40,United-States,Male_25–60,<=50K
